,city,school_name,school_rating,school_address,school_url,school_type,school_grades,school_total_students,school_teacher_ratio,school_district,English,Math,Science,pre_k_school,elementary_school,middle_school,high_school,ratio_bins,lat,lon,altitude,Asian,Black,Filipino,Hispanic,Native American,Pacific Islander,Two or more races,Unspecified,White
393,Downey,Alameda Elementary School,6,"8613 Alameda Street, Downey, CA, 90242",https://www.greatschools.org/california/downey/1658-Alameda-Elementary-School/,Public district,K-3,632.0,20:1,Downey Unified School District,42.0,36.0,21.0,False,True,False,False,16-20,33.92535114710575,-118.1361568321016,0.0,2%,3%,2%,89%,<1%,<1%,1%,,3%
394,Downey,West Middle School,6,"11985 Old River School Road, Downey, CA, 90242",https://www.greatschools.org/california/downey/1677-West-Middle-School/,Public district,6-8,1299.0,27:1,Downey Unified School District,47.0,29.0,27.0,False,False,True,False,21-30,33.93886266172369,-118.15505955885088,0.0,1%,2%,<1%,92%,,<1%,<1%,1%,4%
395,Downey,Downey High School,6,"11040 Brookshire Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/1661-Downey-High-School/,Public district,9-12,4117.0,25:1,Downey Unified School District,65.0,29.0,20.0,False,False,False,True,21-30,33.93868354103946,-118.12913720043008,0.0,2%,3%,1%,88%,<1%,<1%,<1%,1%,5%
396,Downey,Doty Middle School,6,"10301 Woodruff Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/1662-Doty-Middle-School/,Public district,6-8,1401.0,26:1,Downey Unified School District,41.0,25.0,33.0,False,False,True,False,21-30,33.941835,-118.112126,0.0,2%,2%,1%,89%,<1%,<1%,<1%,,6%
397,Downey,Lewis Elementary School,6,"13220 Bellflower Boulevard, Downey, CA, 90242",https://www.greatschools.org/california/downey/1667-Lewis-Elementary-School/,Public district,K-5,849.0,26:1,Downey Unified School District,44.0,37.0,23.0,False,True,False,False,21-30,33.91012493939394,-118.1252637979798,0.0,2%,4%,2%,88%,,<1%,1%,,4%
398,Downey,Rio Hondo Elementary School,5,"7731 Muller Street, Downey, CA, 90241",https://www.greatschools.org/california/downey/1671-Rio-Hondo-Elementary-School/,Public district,K-5,785.0,24:1,Downey Unified School District,48.0,36.0,21.0,False,True,False,False,21-30,33.951109836734695,-118.13933097959185,0.0,1%,1%,1%,91%,<1%,<1%,1%,1%,4%
399,Downey,Sussman Middle School,5,"12500 Birchdale Avenue, Downey, CA, 90242",https://www.greatschools.org/california/downey/1673-Sussman-Middle-School/,Public district,6-8,1156.0,22:1,Downey Unified School District,41.0,23.0,28.0,False,False,True,False,21-30,33.9225758,-118.1386196,0.0,1%,4%,2%,90%,<1%,<1%,1%,,3%
400,Downey,Warren High School,5,"8141 De Palma Street, Downey, CA, 90241",https://www.greatschools.org/california/downey/1676-Warren-High-School/,Public district,9-12,3592.0,26:1,Downey Unified School District,58.0,22.0,19.0,False,False,False,True,21-30,33.934878607296305,-118.14065299141814,0.0,2%,3%,1%,89%,<1%,<1%,<1%,1%,4%
401,Downey,Gallatin Elementary School,5,"9513 Brookshire Avenue, Downey, CA, 90240",https://www.greatschools.org/california/downey/1663-Gallatin-Elementary-School/,Public district,K-5,754.0,24:1,Downey Unified School District,47.0,40.0,27.0,False,True,False,False,21-30,33.95510730946324,-118.11727620038802,0.0,4%,2%,1%,83%,,1%,1%,,8%
402,Downey,Imperial Elementary School,5,"8236 Lankin St, Downey, CA, 90242",https://www.greatschools.org/california/downey/1666-Imperial-Elementary-School/,Public district,K-3,524.0,21:1,Downey Unified School District,38.0,38.0,,False,True,False,False,21-30,33.92395416326531,-118.14705716326532,0.0,1%,3%,1%,92%,,,,,3%
403,Downey,Ward Elementary School,4,"8851 Adoree Street, Downey, CA, 90242",https://www.greatschools.org/california/downey/1675-Ward-Elementary-School/,Public district,K-3,458.0,22:1,Downey Unified School District,34.0,21.0,20.0,False,True,False,False,21-30,33.914783346938776,-118.14165830612244,0.0,1%,2%,1%,95%,<1%,,<1%,,1%
404,Downey,Gauldin Elementary School,3,"9724 Spry Street, Downey, CA, 90242",https://www.greatschools.org/california/downey/1664-Gauldin-Elementary-School/,Public district,K-5,549.0,24:1,Downey Unified School District,30.0,18.0,12.0,False,True,False,False,21-30,33.92080515,-118.11973185,0.0,1%,3%,1%,90%,<1%,1%,<1%,,4%
405,Downey,Creative Beginnings,Unrated,"8033 3rd Street, Downey, CA, 90241",https://www.greatschools.org/california/downey/10015-Creative-Beginnings/,Private,K-6,124.0,Unknown,Private,,,,False,True,True,False,Unknown,33.94396963265306,-118.1355977755102,0.0,,,,,,,,,
406,Downey,Ready Set Grow,Unrated,"10225 Old River Sch Rd, Downey, CA, 90241",https://www.greatschools.org/california/downey/12783-Ready-Set-Grow/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
407,Downey,"Around The World Children Center, Inc.",Unrated,"10441 Lakewood Boulevard, Downey, CA, 90241",https://www.greatschools.org/california/downey/15150-Around-The-World-Children-Center-Inc./,Private,PK-K,60.0,Unknown,Private,,,,True,False,False,False,Unknown,33.94288769648254,-118.1197655631804,0.0,,,,,,,,,
408,Downey,Rancho Los Amigos Children's Center,Unrated,"7755 Golondrinas Street, Downey, CA, 90242",https://www.greatschools.org/california/downey/15478-Rancho-Los-Amigos-Childrens-Center/,Private,PK-K,32.0,Unknown,Private,,,,True,False,False,False,Unknown,33.92419927735986,-118.15933348916911,0.0,,,,,,,,,
409,Downey,Creative Beginnings School,Unrated,"10910 Paramount Boulevard, Downey, CA, 90241",https://www.greatschools.org/california/downey/15631-Creative-Beginnings-School/,Private,K-6,,Unknown,Private,,,,False,True,True,False,Unknown,33.94506691836735,-118.13610904081632,0.0,,,,,,,,,
410,Downey,Immaculate Heart Academy,Unrated,"8561 Via Amorita, Downey, CA, 90241",https://www.greatschools.org/california/downey/16053-Immaculate-Heart-Academy/,Private,1-12,,Unknown,Private,,,,False,True,True,True,Unknown,33.946933565042826,-118.12174120984297,0.0,,,,,,,,,
411,Downey,Sundance Academy,Unrated,"7300 Nada Street, Downey, CA, 90242",https://www.greatschools.org/california/downey/16167-Sundance-Academy/,Private,1-12,,Unknown,Private,,,,False,True,True,True,Unknown,33.940269,-118.157071,0.0,,,,,,,,,
412,Downey,Carpenter Elementary School,Unrated,"9439 Foster Road, Downey, CA, 90242",https://www.greatschools.org/california/downey/1659-Carpenter-Elementary-School/,Public district,4-5,414.0,26:1,Downey Unified School District,47.0,42.0,15.0,False,True,False,False,21-30,33.90984351447698,-118.132478997803,0.0,<1%,3%,1%,91%,<1%,1%,<1%,1%,3%
413,Downey,Columbus (Christopher) High,Unrated,"12330 Woodruff Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/1660-Columbus-Continuation-School/,Public district,9-12,299.0,16:1,Downey Unified School District,18.0,2.0,6.0,False,False,False,True,16-20,33.91996996614607,-118.11657,0.0,1%,4%,1%,88%,<1%,,<1%,,6%
414,Downey,Downey United Methodist Nursery School,Unrated,"10801 Downey Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/18804-Downey-United-Methodist-Nursery-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.94373,-118.130495,0.0,,,,,,,,,
415,Downey,Kirkwood Christan School,Unrated,"10822 Brookshire Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/18806-Kirkwood-Christan-School/,Private,PK-K,,Unknown,Private,,,,True,False,False,False,Unknown,33.941820390321794,-118.1267532075154,0.0,,,,,,,,,
416,Downey,Downey Family YMCA Pre-School,Unrated,"11531 Downey Ave, Downey, CA, 90241",https://www.greatschools.org/california/downey/18807-Downey-Family-YMCA-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.936816,-118.135311,0.0,,,,,,,,,
417,Downey,Christ Lutheran Child Care Center,Unrated,"7707 Florence Avenue, Downey, CA, 90240",https://www.greatschools.org/california/downey/18808-Christ-Lutheran-Child-Care-Center/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.9565036875,-118.135683125,0.0,,,,,,,,,
418,Downey,Maria Montessori House of Children School,Unrated,"9036 Imperial Highway, Downey, CA, 90242",https://www.greatschools.org/california/downey/18810-Maria-Montessori-House-Of-Children-School/,Private,K-4,16.0,Unknown,Private,,,,False,True,False,False,Unknown,,,,,,,,,,,,
419,Downey,Children's Station Day Care,Unrated,"Po Box 40439, Downey, CA, 90239",https://www.greatschools.org/california/downey/20812-Childrens-Station-Day-Care/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
420,Downey,Children's Academy Of Success,Unrated,"10839 La Reina Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/23840-Childrens-Academy-Of-Success/,Private,PK,48.0,Unknown,Private,,,,True,False,False,False,Unknown,33.9441241,-118.132902213851,0.0,,,,,,,,,
421,Downey,Creative Beginnings Elementary,Unrated,"8033 3rd Street, Downey, CA, 90241",https://www.greatschools.org/california/downey/24224-Creative-Beginnings-Elementary/,Private,K-5,105.0,Unknown,Private,,,,False,True,False,False,Unknown,33.94396963265306,-118.1355977755102,0.0,,,,,,,,,
422,Downey,Our Lady of Perpetual Help,Unrated,"10441 S Downey Ave, Downey, CA, 90241",https://www.greatschools.org/california/downey/24436-Our-Lady-Of-Perpetual-Help/,Private,K-8,,Unknown,Private,,,,False,True,True,False,Unknown,,,,,,,,,,,,
423,Downey,Sunlite Pre-School,Unrated,"9020 Imperial Highway, Downey, CA, 90242",https://www.greatschools.org/california/downey/27549-Sunlite-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,,,,,,,,,,,,
424,Downey,Clark Center Head Start,Unrated,"12830 Columbia Way, Downey, CA, 90242",https://www.greatschools.org/california/downey/29219-Clark-Center-Head-Start/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.914544,-118.1328418,0.0,,,,,,,,,
425,Downey,Desert Reign Pre-School,Unrated,"11610 Lakewood Boulevard, Downey, CA, 90241",https://www.greatschools.org/california/downey/29844-Desert-Reign-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.93042195234479,-118.12788187402992,0.0,,,,,,,,,
426,Downey,Children's Academy-Success,Unrated,"10839 La Reina Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/30102-Childrens-Academy-Success/,Private,PK-K,,Unknown,Private,,,,True,False,False,False,Unknown,33.9441241,-118.132902213851,0.0,,,,,,,,,
427,Downey,Downey Christian Elc,Unrated,"10335 Paramount Boulevard, Downey, CA, 90241",https://www.greatschools.org/california/downey/30407-Downey-Christian-Elc/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.95173551515151,-118.13147312121212,0.0,,,,,,,,,
428,Downey,Creative Beginnings Pre-School,Unrated,"10910 Paramount Boulevard, Downey, CA, 90241",https://www.greatschools.org/california/downey/30433-Creative-Beginnings-Pre-School/,Private,PK,,Unknown,Private,,,,True,False,False,False,Unknown,33.94506691836735,-118.13610904081632,0.0,,,,,,,,,
429,Downey,Woodruff Academy,Unrated,"12330 Woodruff Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/32601-Downey-Community-Day/,Public district,7-12,21.0,6:1,Downey Unified School District,14.0,7.0,,False,False,True,True,<10,33.91996996614607,-118.11657,0.0,5%,5%,,86%,,,,,5%
430,Downey,Downey Christian School,Unrated,"8219 Florence Avenue, Downey, CA, 90240",https://www.greatschools.org/california/downey/33429-Downey-Christian-School/,Private,PK-8,177.0,Unknown,Private,,,,True,True,True,False,Unknown,33.95180954199031,-118.12634371707644,0.0,,,,,,,,,
431,Downey,Kirkwood Christian Schools,Unrated,"11115 Pangborn Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/33494-Kirkwood-Christian-Schools/,Private,PK-5,214.0,Unknown,Private,,,,True,True,False,False,Unknown,33.93128745403135,-118.11343220748036,0.0,,,,,,,,,
432,Downey,Rancho Los Amigos Childrens Center,Unrated,"7755 Golondrinas Street, Downey, CA, 90242",https://www.greatschools.org/california/downey/33589-Rancho-Los-Amigos-Childrens-Center/,Private,PK-K,78.0,Unknown,Private,,,,True,False,False,False,Unknown,33.92419927735986,-118.15933348916911,0.0,,,,,,,,,
433,Downey,St Pius X - St. Matthias High School,Unrated,"7851 Gardendale Street, Downey, CA, 90242",https://www.greatschools.org/california/downey/33650-St-Pius-X---St.-Matthias-High-School/,Private,9-12,433.0,Unknown,Private,,,,False,False,False,True,Unknown,33.9102829,-118.142041,0.0,,,,,,,,,
434,Downey,St. Raymond Elementary School,Unrated,"12320 Paramount Boulevard, Downey, CA, 90242",https://www.greatschools.org/california/downey/7852-St.-Raymond-Elementary-School/,Private,K-8,276.0,Unknown,Private,,,,False,True,True,False,Unknown,33.92773451020408,-118.1490730612245,0.0,,,,,,,,,
435,Downey,Our Lady Of Perpetual Help Elementary School,Unrated,"10441 Downey Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/8007-Our-Lady-Of-Perpetual-Help-Elementary-School/,Private,K-8,315.0,Unknown,Private,,,,False,True,True,False,Unknown,33.94818278547062,-118.12818173080144,0.0,,,,,,,,,
436,Downey,St. Pius X - St. Matthias Academy,Unrated,"7851 E. Gardendale Street, Downey, CA, 90242",https://www.greatschools.org/california/downey/8059-St.-Pius-X---St.-Matthias-Academy/,Private,9-12,306.0,Unknown,Private,,,,False,False,False,True,Unknown,,,,,,,,,,,,
437,Downey,St. Mark's Elementary School,Unrated,"10354 Downey Avenue, Downey, CA, 90241",https://www.greatschools.org/california/downey/8451-St.-Marks-Elementary-School/,Private,PK-8,75.0,Unknown,Private,,,,True,True,True,False,Unknown,33.94977578124727,-118.1267964683689,0.0,,,,,,,,,
438,Downey,Montessori Children's Academy,Unrated,"7515 Firestone Boulevard, Downey, CA, 90241",https://www.greatschools.org/california/downey/8823-Montessori-Childrens-Academy/,Private,PK-6,91.0,Unknown,Private,,,,True,True,True,False,Unknown,33.94731600834274,-118.146377406546,0.0,,,,,,,,,
439,Downey,Calvary Chapel Christian,Unrated,"12808 Woodruff Avenue, Downey, CA, 90242",https://www.greatschools.org/california/downey/9131-Calvary-Chapel-Christian/,Private,PK-12,778.0,Unknown,Private,,,,True,True,True,True,Unknown,33.91523572450506,-118.11654756093948,0.0,,,,,,,,,
440,Whittier,Murphy Ranch Elementary School,9,"16021 Janine Drive, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/1743-Murphy-Ranch-Elementary-School/,Public district,K-5,550.0,26:1,East Whittier City Elementary School District,79.0,71.0,64.0,False,True,False,False,21-30,33.94746325,-117.98707725850888,0.0,3%,1%,1%,75%,,<1%,3%,1%,16%
441,Whittier,La Serna High School,9,"15301 Youngwood Drive, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/3062-La-Serna-High-School/,Public district,9-12,2533.0,26:1,Whittier Union High School District,74.0,41.0,43.0,False,False,False,True,21-30,33.954667,-117.999174,0.0,3%,1%,2%,80%,<1%,<1%,<1%,1%,13%
442,Whittier,Granada Middle School,8,"15337 Lemon Drive, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/1737-Granada-Middle-School/,Public district,6-8,1157.0,28:1,East Whittier City Elementary School District,63.0,45.0,42.0,False,True,False,False,21-30,33.92461895,-118.00273224423071,0.0,3%,1%,1%,77%,,<1%,1%,,17%
443,Whittier,Leffingwell Elementary School,8,"10625 Santa Gertrudes Avenue, Whittier, CA, 90603",https://www.greatschools.org/california/whittier/1741-Leffingwell-Elementary-School/,Public district,K-5,579.0,24:1,East Whittier City Elementary School District,74.0,65.0,45.0,False,True,False,False,21-30,33.93872315,-117.99478004947846,0.0,3%,<1%,1%,68%,,,3%,,25%
444,Whittier,Ocean View Elementary School,8,"14359 2nd Street, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/1744-Ocean-View-Elementary-School/,Public district,K-5,710.0,26:1,East Whittier City Elementary School District,73.0,66.0,48.0,False,True,False,False,21-30,33.9600555,-118.01775575930962,0.0,1%,1%,1%,82%,<1%,,1%,,14%
445,Whittier,Meadow Green Elementary School,8,"12025 Grovedale Drive, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/2619-Meadow-Green-Elementary-School/,Public district,K-6,521.0,24:1,Lowell Joint School District,70.0,50.0,53.0,False,True,False,False,21-30,33.9212752,-117.98928872020834,0.0,7%,2%,2%,71%,,,2%,,16%
446,Whittier,Mill Elementary School,8,"4030 Workman Mill Road, Whittier, CA, 90601",https://www.greatschools.org/california/whittier/3015-Mill-Elementary-School/,Public district,K-5,438.0,30:1,Whittier City Elementary School District,54.0,55.0,35.0,False,True,False,False,21-30,34.0145371,-118.04186789384678,0.0,1%,,<1%,94%,,,1%,2%,2%
447,Whittier,East Whittier Middle School,7,"14421 Whittier Boulevard, Whittier, CA, 90605",https://www.greatschools.org/california/whittier/1735-East-Whittier-Middle-School/,Public district,6-8,1181.0,27:1,East Whittier City Elementary School District,56.0,40.0,29.0,False,True,False,False,21-30,33.95528725,-118.01549823032796,0.0,1%,1%,1%,90%,<1%,<1%,1%,,6%
448,Whittier,Evergreen Elementary School,7,"12915 Helmer Drive, Whittier, CA, 90602",https://www.greatschools.org/california/whittier/1736-Evergreen-Elementary-School/,Public district,K-5,438.0,23:1,East Whittier City Elementary School District,48.0,43.0,26.0,False,True,False,False,21-30,33.96391675,-118.04208368067653,0.0,<1%,,,97%,<1%,,<1%,1%,2%
449,Whittier,Hillview Middle School,7,"10931 Stamy Road, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/1738-Hillview-Middle-School/,Public district,6-8,691.0,25:1,East Whittier City Elementary School District,49.0,29.0,40.0,False,True,False,False,21-30,33.93369115,-118.00772050479588,0.0,<1%,1%,2%,89%,,<1%,1%,,7%
450,Whittier,Mulberry Elementary School,7,"14029 Mulberry Drive, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/1742-Mulberry-Elementary-School/,Public district,K-5,565.0,25:1,East Whittier City Elementary School District,50.0,46.0,35.0,False,True,False,False,21-30,33.9450930456646,-118.0307467839028,0.0,<1%,1%,1%,91%,<1%,1%,1%,1%,4%
451,Whittier,Ada S. Nelson Elementary School,7,"8140 Vicki Drive, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/2535-Ada-S.-Nelson-Elementary-School/,Public district,K-6,407.0,27:1,Los Nietos School District,55.0,45.0,32.0,False,True,False,False,21-30,33.97116530546656,-118.07523035838469,0.0,1%,1%,<1%,96%,,,,1%,1%
452,Whittier,Rancho-Starbuck Intermediate School,7,"16430 Woodbrier Drive, Whittier, CA, 90604",https://www.greatschools.org/california/whittier/2621-Rancho-Starbuck-Intermediate-School/,Public district,7-8,746.0,26:1,Lowell Joint School District,56.0,31.0,34.0,False,True,False,False,21-30,33.92004285,-117.97863219974236,0.0,4%,2%,1%,66%,<1%,<1%,1%,1%,25%
453,Whittier,Daniel Phelan Elementary School,7,"7150 Cully Avenue, Whittier, CA, 90606",https://www.greatschools.org/california/whittier/3017-Daniel-Phelan-Elementary-School/,Public district,K-5,558.0,26:1,Whittier City Elementary School District,55.0,53.0,24.0,False,True,False,False,21-30,33.97961065,-118.07067707110048,0.0,<1%,<1%,,96%,<1%,,1%,1%,2%
